,shortcode,post_type,username,like,comment,object_1,object_2,object_3,object_4,object_5,object_6,id,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
102,Cpz2CmLO9Ow,GraphSidecar,kendalljenner,2208548,8995,1 person,makeup,No Object,No Object,No Object,No Object,6380930,Fashion Model,285621356,229,False,False,True,True,65,11630842.17,12088.91667,1921141.5,129.2748333,73.56030952,662,12759.66667,3936328.083,2.530270502
103,CpyDpKMP0AQ,GraphSidecar,kendalljenner,3879161,10782,1 person,makeup,dress,No Object,No Object,No Object,6380930,Fashion Model,285621356,229,False,False,True,True,65,11630842.17,12088.91667,1921141.5,129.2748333,73.56030952,662,12759.66667,3936328.083,2.530270502
104,Crbq8sXNy0i,GraphSidecar,natgeo,209386,8652,cheetah,big cat,tiger,text,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
105,CrZeLmoNj1m,GraphSidecar,natgeo,137229,578,1 person,goose,duck,nature,arctic,lake,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
106,CrYnRuat2lA,GraphSidecar,natgeo,85808,714,3 people,carriage,No Object,No Object,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
107,CrYRQ1hOOgA,GraphImage,natgeo,68670,362,nature,Bryce Canyon National Park,No Object,No Object,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
108,CrWrpSFyphQ,GraphImage,natgeo,146450,559,nature,mountain,No Object,No Object,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
109,CrWXJXisZNM,GraphSidecar,natgeo,121941,766,1 person,rhinoceros,horn,No Object,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
110,CrWCciNM6vi,GraphImage,natgeo,111595,1528,grass,snow,text,No Object,No Object,No Object,787132,Media/news company,273995569,144,True,True,True,True,1908,1946133.667,1143.666667,155790.3333,41.4635,13.75742328,28015,1257.75,103689.75,0.221980241
111,CrbbMVqO5BM,GraphSidecar,taylorswift,4318120,0,1 person,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
112,CrFcr0lu2Sa,GraphSidecar,taylorswift,5895176,0,3 people,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
113,CqnZlEjuhHb,GraphImage,taylorswift,3735644,0,1 person,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
114,CqRD1ReOdgR,GraphImage,taylorswift,3679939,0,3 people,guitar,concert,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
115,CqOdT1XuMhY,GraphSidecar,taylorswift,6571437,0,1 person,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
116,Cp_oNR6uHrh,GraphSidecar,taylorswift,6533104,0,1 person,dancing,concert,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
117,Cp8-L7jp2-C,GraphSidecar,taylorswift,8245207,0,2 people,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
118,Cp3QUrJuA0w,GraphSidecar,taylorswift,9393254,0,1 person,concert,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
119,CmID60UuGfR,GraphImage,taylorswift,4287816,0,No Object,No Object,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
120,CmFJ8d2vTxY,GraphSidecar,taylorswift,3175092,0,No Object,No Object,No Object,No Object,No Object,No Object,11830955,Musician,256075430,0,True,False,True,True,93,9249322.583,0.0,2192315.833,64.48283333,58.30940137,572,0.0,5408500.917,12.08402695
121,CrYefwXPakx,GraphSidecar,virat.kohli,5006954,29209,5 people,people playing cricket,No Object,No Object,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
122,CrQwmXPvAxl,GraphSidecar,virat.kohli,5897170,35595,6 people,people playing cricket,No Object,No Object,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
123,CrODFJrv-06,GraphImage,virat.kohli,3587324,21360,1 person,batting,sports equipment,stadium,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
124,CrM-LzcPE0D,GraphImage,virat.kohli,1149130,5139,1 person,beard,guanaco,wool,sweater,text,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
125,CrKuEiKNNbd,GraphImage,virat.kohli,7232045,98238,1 person,playing cricket,text,No Object,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
126,CrFq0MYvey0,GraphSidecar,virat.kohli,6230353,41040,1 person,trampoline,slide,playpen,cage,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
127,CrD1C2qvNRS,GraphSidecar,virat.kohli,5718676,34910,3 people,people playing cricket,text,No Object,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
128,Cq48OCwNETl,GraphImage,virat.kohli,9630111,62644,2 people,baby,people swimming,pool,No Object,No Object,2094200507,Athlete,246714346,276,True,False,True,True,388,7406048.667,9571.666667,1012977.333,32.4995,4.505866153,1572,31627.41667,4528454.083,1.113381779
129,Cq-soopr_2S,GraphImage,jlo,308590,3098,1 person,robe,bath robe,No Object,No Object,No Object,305701719,Artist,242965202,1510,False,True,True,True,216,5466022.75,7849.416667,393021.9167,313.8546667,33.13541882,694,5943.666667,529285.0,2.027405505
130,Cq27S_xrX7I,GraphSidecar,jlo,851122,7845,1 person,poster,text,No Object,No Object,No Object,305701719,Artist,242965202,1510,False,True,True,True,216,5466022.75,7849.416667,393021.9167,313.8546667,33.13541882,694,5943.666667,529285.0,2.027405505
131,Cqv0G48vTZ8,GraphSidecar,jlo,795453,8645,1 person,fur coat,parka,No Object,No Object,No Object,305701719,Artist,242965202,1510,False,True,True,True,216,5466022.75,7849.416667,393021.9167,313.8546667,33.13541882,694,5943.666667,529285.0,2.027405505
132,CrTh2F0rBAE,GraphSidecar,kourtneykardash,806538,2457,1 person,text,No Object,No Object,No Object,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
133,CrR43vhJRN2,GraphSidecar,kourtneykardash,1210828,2357,3 people,blonde hair,No Object,No Object,No Object,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
134,CrPUD7YJwnU,GraphSidecar,kourtneykardash,1272899,4122,bed,mosquito net,mattress,rose,bedroom,text,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
135,CrJhliWvmPx,GraphSidecar,kourtneykardash,460597,2098,1 person,blonde hair,makeup,polaroid,turtleneck,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
136,Cq-06EIr54p,GraphSidecar,kourtneykardash,2086620,5194,3 people,people kissing,dress,wedding,No Object,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
137,Cq39ZPJPj7V,GraphSidecar,kourtneykardash,659088,1869,1 person,convertible,No Object,No Object,No Object,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
138,Cqo8cwIuQlP,GraphSidecar,kourtneykardash,2204471,4788,2 people,people kissing,eyewear,dinner jacket,wedding,No Object,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
139,CqWO4eIvlSs,GraphSidecar,kourtneykardash,769639,5577,1 person,blonde hair,fur,costume,fishnet stockings,miniskirt,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
140,CqTuZyouIhx,GraphSidecar,kourtneykardash,1378232,7179,1 person,blonde hair,slip,sink,bathtub,wash basin,145821237,Entrepreneur,219148003,149,False,False,True,True,187,7029687.0,4057.333333,681369.0833,68.43316667,45.17483391,4454,3688.333333,1011378.25,2.252630539
141,CrSLRkGrwbc,GraphImage,nickiminaj,573135,6615,2 people,glasses,turtleneck,No Object,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
142,CrEDpo2rmJM,GraphImage,nickiminaj,1575972,14931,1 person,makeup,boots,No Object,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
143,CrATqN0u6K7,GraphImage,nickiminaj,1332108,11168,one or more people,fingernails,makeup,high-heeled shoes,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
144,Cqw5WirOR7o,GraphImage,nickiminaj,1457992,13201,3 people,people standing,fur coat,sweatsuit,flight jacket,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
145,CqvYMiaLR8e,GraphSidecar,nickiminaj,1297772,13161,1 person,makeup,gown,No Object,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
146,Cqa7_QmpDqL,GraphSidecar,nickiminaj,1659777,27373,1 person,makeup,No Object,No Object,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
147,CqNxDQRL7nE,GraphSidecar,nickiminaj,1752124,23048,1 person,eyewear,fishnet stockings,No Object,No Object,No Object,451573056,Artist,217433544,656,True,False,False,True,1442,5045842.5,9987.416667,802744.3333,34.51658333,15.47078084,6478,20209.58333,1490201.667,2.415246279
148,CpdNL1YIm2H,GraphImage,neymarjr,6970263,205,1 person,sweatpants,jacket,fleece,sportswear,sweatsuit,26669533,Athlete,208235440,1709,False,False,True,True,371,7063102.833,386.9166667,1479275.917,34.72441667,18.98419949,5435,3471.166667,5764142.583,1.470162037
149,CrTbpNAI6kI,GraphImage,neymarjr,5051381,40,1 person,wheelchair,outdoors,No Object,No Object,No Object,26669533,Athlete,208235440,1709,False,False,True,True,371,7063102.833,386.9166667,1479275.917,34.72441667,18.98419949,5435,3471.166667,5764142.583,1.470162037
150,CrTLRHBobmK,GraphImage,neymarjr,5432793,115,2 people,people playing soccer,stadium,No Object,No Object,No Object,26669533,Athlete,208235440,1709,False,False,True,True,371,7063102.833,386.9166667,1479275.917,34.72441667,18.98419949,5435,3471.166667,5764142.583,1.470162037
151,CrSEJ_PoUsj,GraphSidecar,neymarjr,6879624,105,4 people,people playing soccer,crowd,stadium,No Object,No Object,26669533,Athlete,208235440,1709,False,False,True,True,371,7063102.833,386.9166667,1479275.917,34.72441667,18.98419949,5435,3471.166667,5764142.583,1.470162037
152,CrMfIHwuz9K,GraphSidecar,neymarjr,22739975,399,1 person,people kissing,top,No Object,No Object,No Object,26669533,Athlete,208235440,1709,False,False,True,True,371,7063102.833,386.9166667,1479275.917,34.72441667,18.98419949,5435,3471.166667,5764142.583,1.470162037
153,CrK6lLcusAw,GraphImage,mileycyrus,1782845,9070,1 person,blonde hair,No Object,No Object,No Object,No Object,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
154,CqTanDGPtF4,GraphSidecar,mileycyrus,2097527,10814,1 person,blonde hair,makeup,headdress,gown,dress,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
155,CqDpwptJ1r7,GraphImage,mileycyrus,1498108,7912,1 person,blonde hair,makeup,fur coat,fishnet stockings,No Object,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
156,Cp0TvSnpNE5,GraphSidecar,mileycyrus,677378,3017,2 people,glasses,fishnet stockings,miniskirt,No Object,No Object,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
157,CprE5Ssr_xL,GraphImage,mileycyrus,1978318,7709,1 person,sword,stick,No Object,No Object,No Object,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
158,CpqyTMxvMFA,GraphSidecar,mileycyrus,1050318,3876,2 people,blonde hair,makeup,fur,text,No Object,325734299,Musician/band,205841060,300,False,False,True,True,463,3752851.583,4809.916667,525175.4167,47.91908333,3.325875578,1222,6618.333333,1218917.25,3.393904761
159,CrcRpryrFzE,GraphSidecar,katyperry,79645,795,3 people,makeup,No Object,No Object,No Object,No Object,407964088,Musician/band,197341551,750,True,True,True,True,627,1451024.917,1610.25,160335.3333,99.72475,9.69116278,2187,1657.416667,169939.75,0.73010954
160,CrZKEv9y_3l,GraphSidecar,katyperry,237086,2063,4 people,makeup,gown,dress,text,No Object,407964088,Musician/band,197341551,750,True,True,True,True,627,1451024.917,1610.25,160335.3333,99.72475,9.69116278,2187,1657.416667,169939.75,0.73010954
161,CrJtM63PHFW,GraphSidecar,katyperry,365430,3339,1 person,dress,sundress,text,No Object,No Object,407964088,Musician/band,197341551,750,True,True,True,True,627,1451024.917,1610.25,160335.3333,99.72475,9.69116278,2187,1657.416667,169939.75,0.73010954
162,CrHxh-8rVKB,GraphSidecar,katyperry,517241,4617,1 person,fishnet stockings,headdress,text,No Object,No Object,407964088,Musician/band,197341551,750,True,True,True,True,627,1451024.917,1610.25,160335.3333,99.72475,9.69116278,2187,1657.416667,169939.75,0.73010954
163,CpeEJ57LAF9,GraphSidecar,zendaya,7071282,21778,1 person,makeup,fishnet stockings,miniskirt,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
164,CpMehdsu7vV,GraphSidecar,zendaya,5618660,11348,1 person,gown,dress,text,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
165,CpJQ4F8rRu8,GraphImage,zendaya,5501356,16418,1 person,makeup,necklace,neckwear,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
166,CpGyOPwLNEP,GraphSidecar,zendaya,7180083,24710,1 person,gown,dress,No Object,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
167,CnQrKP9rM2A,GraphImage,zendaya,8266768,15811,No Object,No Object,No Object,No Object,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
168,ClT2kXSrU7E,GraphImage,zendaya,13415656,49205,No Object,No Object,No Object,No Object,No Object,No Object,9777455,Artist,176904515,1779,False,False,True,True,321,19499236.33,15463.91667,3847892.167,78.7135,46.02487806,3545,24541.5,7846286.5,16.57684243
